item,price,link
Ticket do Pesadelo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_nightmare
Ticket do Shinobi,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_shinobi
Ticket de Contribuição,0,ragnarok.uol.com.br/database/thor/itens/detalhes/update_ticket
Ticket de Dullahan,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_dullahan
Ticket de Evento,0,ragnarok.uol.com.br/database/thor/itens/detalhes/introduction_of_mrhan
Ticket de Gato de Folha,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_leafcat
Ticket de Líder Goblin,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_goblin_leader
Ticket de Loli Ruri,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_loli_ruri
Ticket de Mao Guai,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_civil_servant
Ticket de Medusa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_medusa
Ticket de Miyabi Ningyo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ticket_miyabi_ningyo
Tanque Velho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/oldtank
Tecla de Piano,0,ragnarok.uol.com.br/database/thor/itens/detalhes/piano_keyboard
Tijolo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/tijolo
Tinta Mágica,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_paint
Tônico da Bruxa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/witchs_potion
Tônico de Hwergelmir,0,ragnarok.uol.com.br/database/thor/itens/detalhes/dex_dish10
Tônico de Hwergelmir,0,ragnarok.uol.com.br/database/thor/itens/detalhes/dex_dish10_m
Teleporte para PvP,0,ragnarok.uol.com.br/database/thor/itens/detalhes/pvp_tele_scroll
Terceiro Prêmio,0,ragnarok.uol.com.br/database/thor/itens/detalhes/3rd_stage_prize
Ticket da Donzela Verde,0,ragnarok.uol.com.br/database/thor/itens/detalhes/chung_e_ticket
Ticket de Atributos,0,ragnarok.uol.com.br/database/thor/itens/detalhes/quiz_ticket01
Ticket de Buffs,0,ragnarok.uol.com.br/database/thor/itens/detalhes/id_lottery_ticket
Ticket de Coelho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_rabbit_ticket
Tristam 12 Anos,0,ragnarok.uol.com.br/database/thor/itens/detalhes/int_dish09
Tsunami,0,ragnarok.uol.com.br/database/thor/itens/detalhes/rough_billows
Torrada Especial,0,ragnarok.uol.com.br/database/thor/itens/detalhes/dex_dish08
Trajes do Santo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/saint_cloth_piece
Travesseiro Moe da Alice,0,ragnarok.uol.com.br/database/thor/itens/detalhes/alice_hug_pillow
Vassoura de Bruxa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/rice_weevil_bug
Vassoura de Praia,0,ragnarok.uol.com.br/database/thor/itens/detalhes/clean_beach_brush
Vela de Aniversário,0,ragnarok.uol.com.br/database/thor/itens/detalhes/birthday_candle
Velha Chave de Bronze,0,ragnarok.uol.com.br/database/thor/itens/detalhes/old_copper_key
Uva Fresca,0,ragnarok.uol.com.br/database/thor/itens/detalhes/fresh_grape
Vale de HP,0,ragnarok.uol.com.br/database/thor/itens/detalhes/hp_doctor_ticket
Vale de SP,0,ragnarok.uol.com.br/database/thor/itens/detalhes/sp_doctor_ticket
Vale-Armazém,0,ragnarok.uol.com.br/database/thor/itens/detalhes/cargo_free_ticket
Vale-Carrinho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/cart_free_ticket
Vale-Teletransporte,0,ragnarok.uol.com.br/database/thor/itens/detalhes/warp_free_ticket
Tubo de Ensaio com Líquido Desconhecido,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mage_test_1
Tubo de Ensaio com Líquido Desconhecido,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mage_test_2
Tubo de Ensaio com Líquido Desconhecido,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mage_test_3
Tubo de Ensaio com Líquido Desconhecido,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mage_test_4
Tubo de Ensaio com Líquido Desconhecido,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mage_test_etc
Vento Bruto,0,ragnarok.uol.com.br/database/thor/itens/detalhes/rough_wind
Vigorgra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra
Vinho de Cogumelo Vermelho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/int_dish06
Vinho de Frutas de Morroc,0,ragnarok.uol.com.br/database/thor/itens/detalhes/int_dish04
Vinho de Mastela,0,ragnarok.uol.com.br/database/thor/itens/detalhes/int_dish05
Vinho para Culinária,0,ragnarok.uol.com.br/database/thor/itens/detalhes/tavern_wine
Anel de Compromisso,1,ragnarok.uol.com.br/database/thor/itens/detalhes/thai_ring
Álbum de Fotos de Mammi,1,ragnarok.uol.com.br/database/thor/itens/detalhes/mami_photo_album
Amoena,1,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_herb_amoena
Autógrafo do Autor,1,ragnarok.uol.com.br/database/thor/itens/detalhes/author_autograph
Amuleto de Ziegfried,1,ragnarok.uol.com.br/database/thor/itens/detalhes/token_of_siegfried
Bilhete de Monstro,1,ragnarok.uol.com.br/database/thor/itens/detalhes/monster_ticket
Bilhete do Autor,1,ragnarok.uol.com.br/database/thor/itens/detalhes/author_memo
Bolinho de Arroz,1,ragnarok.uol.com.br/database/thor/itens/detalhes/rice_ball
Celatom,1,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_herb_seratum
Chocolate Caseiro,1,ragnarok.uol.com.br/database/thor/itens/detalhes/handmade_chocolate
Chocolate,1,ragnarok.uol.com.br/database/thor/itens/detalhes/chocolate
Cocada Cremosa,1,ragnarok.uol.com.br/database/thor/itens/detalhes/macapuno
Cogumelo Borrachento,1,ragnarok.uol.com.br/database/thor/itens/detalhes/mushroom_of_thief_2
Cogumelo Venenoso,1,ragnarok.uol.com.br/database/thor/itens/detalhes/mushroom_of_thief_1
Colar da Sabedoria,1,ragnarok.uol.com.br/database/thor/itens/detalhes/penetration
Colar do Oblívio,1,ragnarok.uol.com.br/database/thor/itens/detalhes/frozen_heart
Compota de Laranja,1,ragnarok.uol.com.br/database/thor/itens/detalhes/langka
Doce de Banana,1,ragnarok.uol.com.br/database/thor/itens/detalhes/sweet_banana
Doce de Batata-Doce,1,ragnarok.uol.com.br/database/thor/itens/detalhes/ube_jam
Doce de Feijão,1,ragnarok.uol.com.br/database/thor/itens/detalhes/sweet_bean
Elunium Enriquecido,1,ragnarok.uol.com.br/database/thor/itens/detalhes/enriched_elunium
Doce de Tapioca,1,ragnarok.uol.com.br/database/thor/itens/detalhes/sago
Emperium,1,ragnarok.uol.com.br/database/thor/itens/detalhes/emperium
Envelope Vermelho,1,ragnarok.uol.com.br/database/thor/itens/detalhes/red_envelope
Espírito de Dragão,1,ragnarok.uol.com.br/database/thor/itens/detalhes/dragon_spirit
Extrato de Pagamento,1,ragnarok.uol.com.br/database/thor/itens/detalhes/payroll_of_kafra
Flor,1,ragnarok.uol.com.br/database/thor/itens/detalhes/flower
Folha de Manuscrito,1,ragnarok.uol.com.br/database/thor/itens/detalhes/manuscript_paper
Grimório Antigo,1,ragnarok.uol.com.br/database/thor/itens/detalhes/old_magic_book
Insígnia da Cavalaria,1,ragnarok.uol.com.br/database/thor/itens/detalhes/patriotism_marks
Ketupat,1,ragnarok.uol.com.br/database/thor/itens/detalhes/ketupat
Krathong,1,ragnarok.uol.com.br/database/thor/itens/detalhes/krathong
Kit de Veneno,1,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_kit
Lantana,1,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_herb_rantana
Linha Abençoada,1,ragnarok.uol.com.br/database/thor/itens/detalhes/thread_skein_
Linha Sagrada,1,ragnarok.uol.com.br/database/thor/itens/detalhes/thread_skein
Geléia de Morango,1,ragnarok.uol.com.br/database/thor/itens/detalhes/gulaman
Makulrata,1,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_herb_makulata
Mão Divina,1,ragnarok.uol.com.br/database/thor/itens/detalhes/sacred_marks
Martelo de Ferreiro,1,ragnarok.uol.com.br/database/thor/itens/detalhes/hammer_of_blacksmith
Medalha da Bruxa,1,ragnarok.uol.com.br/database/thor/itens/detalhes/seal_of_witch
Medalha Maravilhosa,1,ragnarok.uol.com.br/database/thor/itens/detalhes/marvelous_medal
Oridecon Enriquecido,1,ragnarok.uol.com.br/database/thor/itens/detalhes/enriched_oridecon
O Sinal,1,ragnarok.uol.com.br/database/thor/itens/detalhes/the_sign
Nerium,1,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_herb_nerium
Nota do Geólogo,1,ragnarok.uol.com.br/database/thor/itens/detalhes/note_of_geologist
Palmito em Conserva,1,ragnarok.uol.com.br/database/thor/itens/detalhes/kaong
Pão de Carne,1,ragnarok.uol.com.br/database/thor/itens/detalhes/bun
Ovos de Chocolate Branco,1,ragnarok.uol.com.br/database/thor/itens/detalhes/korea_rice_cake
Pedaço de Engrenagem,1,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_cogwheel
Pílula,1,ragnarok.uol.com.br/database/thor/itens/detalhes/pill
Pudim de Leite,1,ragnarok.uol.com.br/database/thor/itens/detalhes/leche_flan
Presilha Ornamental,1,ragnarok.uol.com.br/database/thor/itens/detalhes/ornamental_hairpin
Scoforia,1,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_herb_scopolia
Sushi,1,ragnarok.uol.com.br/database/thor/itens/detalhes/shusi
Ticket para Nifelheim,1,ragnarok.uol.com.br/database/thor/itens/detalhes/niflheim_ticket
Termômetro Quebrado,1,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_thermometer
Tronco de Alta Qualidade,1,ragnarok.uol.com.br/database/thor/itens/detalhes/tree_of_archer_1
Tronco Estéril,1,ragnarok.uol.com.br/database/thor/itens/detalhes/tree_of_archer_3
Tronco Sólido,1,ragnarok.uol.com.br/database/thor/itens/detalhes/tree_of_archer_2
Água Amaldiçoada,2,ragnarok.uol.com.br/database/thor/itens/detalhes/water_of_darkness
Aljava de Flechas de GdE A,2,ragnarok.uol.com.br/database/thor/itens/detalhes/siege_arrow_quiver_a
Aljava de Flechas de GdE S,2,ragnarok.uol.com.br/database/thor/itens/detalhes/siege_arrow_quiver_s
Aljave,2,ragnarok.uol.com.br/database/thor/itens/detalhes/arrow_container
Aljave de Flechas de Aço,2,ragnarok.uol.com.br/database/thor/itens/detalhes/steel_arrow_container
Aljave de Flechas de Cristal,2,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_arrow_container
Aljave de Flechas de Ferro,2,ragnarok.uol.com.br/database/thor/itens/detalhes/iron_arrow_container
Aljave de Flechas de Fogo,2,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_arrow_container
Aljave de Flechas de Oridecon,2,ragnarok.uol.com.br/database/thor/itens/detalhes/ori_arrow_container
Aljave de Flechas de Pedra,2,ragnarok.uol.com.br/database/thor/itens/detalhes/stone_arrow_container
Aljave de Flechas de Prata,2,ragnarok.uol.com.br/database/thor/itens/detalhes/silver_arrow_container
Aljave de Flechas de Sombra,2,ragnarok.uol.com.br/database/thor/itens/detalhes/shadow_arrow_container
Aljave de Flechas de Vento,2,ragnarok.uol.com.br/database/thor/itens/detalhes/wind_arrow_container
Aljave de Flechas Enferrujadas,2,ragnarok.uol.com.br/database/thor/itens/detalhes/rusty_arrow_container
Aljave de Flechas Imateriais,2,ragnarok.uol.com.br/database/thor/itens/detalhes/imma_arrow_container
Aljave de Flechas Sagradas,2,ragnarok.uol.com.br/database/thor/itens/detalhes/holy_arrow_quiver
Aspersio,2,ragnarok.uol.com.br/database/thor/itens/detalhes/aspersio_5_scroll
Asa de Mosca Gigante,2,ragnarok.uol.com.br/database/thor/itens/detalhes/giant_fly_wing
Beladona,2,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_fatigue
Basic Field Manual,2,ragnarok.uol.com.br/database/thor/itens/detalhes/battle_manual25
Biscoito de Mel,2,ragnarok.uol.com.br/database/thor/itens/detalhes/honey_pastry
Bolo Arco-Íris,2,ragnarok.uol.com.br/database/thor/itens/detalhes/rainbow_cake
Bolo Especial Lunar,2,ragnarok.uol.com.br/database/thor/itens/detalhes/special_moon_cake
Bolo Lunar,2,ragnarok.uol.com.br/database/thor/itens/detalhes/moon_cake
Caixa de Fantasia da Louise,2,ragnarok.uol.com.br/database/thor/itens/detalhes/louise_costume_box
Carregador,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bullet_case
Carregador de Prata,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bullet_case_silver
Carregador Sanguinário,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bullet_case_blood
Cartão Chinês 20,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza20
Cartão Chinês 21,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza21
Cartão Chinês 22,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza22
Cartão Chinês 23,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza23
Cartão Chinês 3,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza3
Cartão Chinês 4,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza4
Cartão Chinês 5,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza5
Cartão Chinês 6,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza6
Cartão Chinês 7,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza7
Cartão Chinês 8,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza8
Cartão Chinês 9,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza9
Cartão Chinês 1,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza1
Cartão Chinês 10,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza10
Cartão Chinês 11,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza11
Cartão Chinês 12,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza12
Cartão Chinês 13,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza13
Cartão Chinês 14,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza14
Cartão Chinês 15,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza15
Cartão Chinês 16,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza16
Cartão Chinês 17,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza17
Cartão Chinês 18,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza18
Cartão Chinês 19,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza19
Cartão Chinês 2,2,ragnarok.uol.com.br/database/thor/itens/detalhes/spring_stanza2
Cartão Kafra,2,ragnarok.uol.com.br/database/thor/itens/detalhes/kafra_card
Chiclete,2,ragnarok.uol.com.br/database/thor/itens/detalhes/comp_bubble_gum
Cicuta,2,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_numb
Conversor Elemental Água,2,ragnarok.uol.com.br/database/thor/itens/detalhes/elemental_water
Conversor Elemental Fogo,2,ragnarok.uol.com.br/database/thor/itens/detalhes/elemental_fire
Conversor Elemental Terra,2,ragnarok.uol.com.br/database/thor/itens/detalhes/elemental_earth
Conversor Elemental Vento,2,ragnarok.uol.com.br/database/thor/itens/detalhes/elemental_wind
Compêndio de Batalha,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bm75
Coquetel Sopro do Dragão,2,ragnarok.uol.com.br/database/thor/itens/detalhes/int_dish10_
Cupom de Mudança de Nome,2,ragnarok.uol.com.br/database/thor/itens/detalhes/name_change_coupon
Curare,2,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_paralysis
Doces Freegells,2,ragnarok.uol.com.br/database/thor/itens/detalhes/sesame_pastry_
Envelope do Ano Novo Chinês,2,ragnarok.uol.com.br/database/thor/itens/detalhes/new_gift_envelope
Escorpião no Vapor,2,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish10_
Espelho Convexo,2,ragnarok.uol.com.br/database/thor/itens/detalhes/convex_mirror
Fogo de Artifício,2,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_cracker
Fogos de Artifício Especiais,2,ragnarok.uol.com.br/database/thor/itens/detalhes/traditional_firecrack
Fogos de Artifício Juninos,2,ragnarok.uol.com.br/database/thor/itens/detalhes/j_firecracker
Fogos de Artifício: Aniversário,2,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_cracker_bday
Fogos de Artifício: Dia dos Namorados 1,2,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_cracker_love
Fogos de Artifício: Dia dos Namorados 2,2,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_cracker_wday
Fogos de Artifício: Dia dos Namorados 3,2,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_cracker_vday
Fogos de Artifício: Natal,2,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_cracker_xmas
Fragmento de Cinzas,2,ragnarok.uol.com.br/database/thor/itens/detalhes/gray_shard
Grimório de Combate,2,ragnarok.uol.com.br/database/thor/itens/detalhes/battle_manual100
Goma de Mascar,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bubble_gum
Língua no Vapor,2,ragnarok.uol.com.br/database/thor/itens/detalhes/str_dish10_
Manual de Campo,2,ragnarok.uol.com.br/database/thor/itens/detalhes/comp_battle_manual
Manual de Combate,2,ragnarok.uol.com.br/database/thor/itens/detalhes/battle_manual
Megafone,2,ragnarok.uol.com.br/database/thor/itens/detalhes/megaphone_
Oblivium,2,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_oblivion
Ovinhos Coloridos,2,ragnarok.uol.com.br/database/thor/itens/detalhes/sesame_pastry
Neuralizador,2,ragnarok.uol.com.br/database/thor/itens/detalhes/neuralizer
Nove Caudas Cozidas,2,ragnarok.uol.com.br/database/thor/itens/detalhes/luk_dish10_
Pacote de Esferas Venenosas,2,ragnarok.uol.com.br/database/thor/itens/detalhes/sphere_case_poison
Ovo Sagrado,2,ragnarok.uol.com.br/database/thor/itens/detalhes/holy_egg
Pacote de Esferas Cegantes,2,ragnarok.uol.com.br/database/thor/itens/detalhes/sphere_case_darkness
Pacote de Esferas Congelantes,2,ragnarok.uol.com.br/database/thor/itens/detalhes/sphere_case_water
Pacote de Esferas de Chamas,2,ragnarok.uol.com.br/database/thor/itens/detalhes/sphere_case_fire
Pacote de Esferas de Relâmpago,2,ragnarok.uol.com.br/database/thor/itens/detalhes/sphere_case_wind
Pergaminho de Adrenalina,2,ragnarok.uol.com.br/database/thor/itens/detalhes/adrenaline_scroll
Pergaminho de Arqueiro 1,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bow_mercenary_scroll1
Pergaminho de Arqueiro 10,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bow_mercenary_scroll10
Pergaminho de Arqueiro 2,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bow_mercenary_scroll2
Pergaminho de Arqueiro 3,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bow_mercenary_scroll3
Pergaminho de Arqueiro 4,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bow_mercenary_scroll4
Pergaminho de Arqueiro 5,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bow_mercenary_scroll5
Pergaminho de Espadachim 3,2,ragnarok.uol.com.br/database/thor/itens/detalhes/swordmercenary_scroll3
Pergaminho de Espadachim 4,2,ragnarok.uol.com.br/database/thor/itens/detalhes/swordmercenary_scroll4
Pergaminho de Espadachim 5,2,ragnarok.uol.com.br/database/thor/itens/detalhes/swordmercenary_scroll5
Pergaminho de Espadachim 6,2,ragnarok.uol.com.br/database/thor/itens/detalhes/swordmercenary_scroll6
Pergaminho de Espadachim 7,2,ragnarok.uol.com.br/database/thor/itens/detalhes/swordmercenary_scroll7
Pergaminho de Espadachim 8,2,ragnarok.uol.com.br/database/thor/itens/detalhes/swordmercenary_scroll8
Pergaminho de Espadachim 9,2,ragnarok.uol.com.br/database/thor/itens/detalhes/swordmercenary_scroll9
Pergam. Teleporte 1,2,ragnarok.uol.com.br/database/thor/itens/detalhes/teleport_scroll1
Pergam. Teleporte 2,2,ragnarok.uol.com.br/database/thor/itens/detalhes/teleport_scroll2
Pergam. Teleporte 3,2,ragnarok.uol.com.br/database/thor/itens/detalhes/teleport_scroll3
Pergam. Teleporte 4,2,ragnarok.uol.com.br/database/thor/itens/detalhes/teleport_scroll4
Pergam. Teleporte 5,2,ragnarok.uol.com.br/database/thor/itens/detalhes/teleport_scroll5
Pergam. Teleporte 6,2,ragnarok.uol.com.br/database/thor/itens/detalhes/teleport_scroll6
Pergaminho da Bênção,2,ragnarok.uol.com.br/database/thor/itens/detalhes/blessing_10_scroll
Pergaminho de Arqueiro 6,2,ragnarok.uol.com.br/database/thor/itens/detalhes/bow_mercenary_scroll6
