monster,item,dropRate,link
Zumbi Prisioneiro,Gema Vermelha,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie_prisoner
Zumbi Prisioneiro,Bandagem Estragada,35%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie_prisoner
Zumbi Prisioneiro,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie_prisoner
Zumbi Prisioneiro,Carta Zumbi Prisioneiro,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie_prisoner
Ursinho,Parafuso Enferrujado,38%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/teddy_bear
Ursinho,Mel,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/teddy_bear
Ursinho,Martelo de Oridecon,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/teddy_bear
Ursinho,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/teddy_bear
Ursinho,Brilho Dourado,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/teddy_bear
Ursinho,Carta Ursinho,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/teddy_bear
Besouro Rola Brasa,Pele de Verme Flamejante,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/fulbuk
Palavra Morta,Página Deteriorada,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/deathword
Palavra Morta,Marca-Página,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/deathword
Palavra Morta,Lendas das Kafras Vol.1,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/deathword
Palavra Morta,Página Sangrenta,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/deathword
Palavra Morta,Livro de Culinária Nível 8,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/deathword
Palavra Morta,Livro de Culinária Nível 9,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/deathword
Palavra Morta,Carta Palavra Morta,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/deathword
Metaling,Tubo Flexível,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_metaling
Metaling,Ferro,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_metaling
Metaling,Jellopy Tamanho Família,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_metaling
Metaling,Parafuso Enferrujado,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_metaling
Metaling,Jubileu,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_metaling
Metaling,Raio Vermelho [2],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_metaling
Metaling,Carta Metaling,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_metaling
Metaling,Tubo Flexível,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling,Minério de Ferro,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling,Ferro,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling,Jellopy Tamanho Família,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling,Parafuso Enferrujado,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling,Jubileu,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling,Raio Vermelho [2],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling,Carta Metaling,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/metaling
Metaling Pesado,Tubo Flexível,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Metaling Pesado,Minério de Ferro,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Metaling Pesado,Ferro,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Metaling Pesado,Jellopy Tamanho Família,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Metaling Pesado,Parafuso Enferrujado,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Metaling Pesado,Jubileu,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Metaling Pesado,Adaga do Perseguidor [3],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Metaling Pesado,Carta Heavy Metaling,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/heavy_metaling
Mula Sem Cabeça,Ferradura em Chamas,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/headless_mule
Mula Sem Cabeça,Coração Incandescente,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/headless_mule
Mula Sem Cabeça,Pelugem Incandescente,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/headless_mule
Mula Sem Cabeça,Escama Invertida,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/headless_mule
Mula Sem Cabeça,Jamadhar [1],0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/headless_mule
Mula Sem Cabeça,Carta Mula Sem Cabeça,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/headless_mule
Gorynych,Velha Caixa Roxa,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/gopinich
Gorynych,Coquetel Sopro do Dragão,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/gopinich
Gorynych,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/gopinich
Gorynych,Asas de Ixion [1],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/gopinich
Gorynych,Bardiche [1],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/gopinich
Ancião,Pergaminho Antigo,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Ancião,Velho Grimório,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Ancião,Galho Antigo,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Ancião,Velho Álbum de Cartas,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Ancião,Chave para o Subterrâneo,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Ancião,Enciclopédia [2],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Ancião,Cajado Esfíngico,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Ancião,Carta Ancião,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elder
Leshij,Galho Resistente,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wood_goblin
Leshij,Tora,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wood_goblin
Leshij,Resina,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wood_goblin
Leshij,Plumas de Ave,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wood_goblin
Leshij,Pedaço de Casca de Ovo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wood_goblin
Leshij,Ovo,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wood_goblin
Vento da Colina,Pena de Harpia,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hill_wind_1
Vento da Colina,Garra de Harpia,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hill_wind_1
Vento da Colina,Ração para Monstros,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hill_wind_1
Vento da Colina,Erva Azul,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hill_wind_1
Vento da Colina,Carta Vento da Colina,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hill_wind_1
Tatacho,Pêlo,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tatacho
Tatacho,Chapéu Pontudo,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tatacho
Tatacho,Bradium,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tatacho
Tatacho,Areia Estelar de Bruxa,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tatacho
Tatacho,Frigideira Lunar [3],0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tatacho
Tatacho,Violoncelo [3],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tatacho
Tatacho,Carta Tatacho,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tatacho
Cornus,Chifre Místico,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/cornus
Cornus,Pena Macia,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/cornus
Cornus,Bradium,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/cornus
Cornus,Lança Longa [1],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/cornus
Cornus,Carta Cornus,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/cornus
Pequeno Cavalo Azul,Pelo Lendário,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/little_blue_unicorn
Pequeno Cavalo Azul,Pelo Lendário,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/little_blue_unicorn
Pequeno Cavalo Azul,Crina Lendária,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/little_blue_unicorn
Pequeno Cavalo Azul,Crina Lendária,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/little_blue_unicorn
Celine Kimi,Caixa de Ferramentas Fechada,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/xm_celine_kimi
Celine Kimi,Fivela de Borboleta,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/xm_celine_kimi
Celine Kimi,Moeda Sangrenta,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/xm_celine_kimi
Celine Kimi,Flor,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/xm_celine_kimi
Celine Kimi,Guarda-Chuva Antiquado [3],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/xm_celine_kimi
Golem de Madeira,Coração de Madeira,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wooden_golem
Golem de Madeira,Raiz Marrom,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wooden_golem
Golem de Madeira,Minério de Elunium,1.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wooden_golem
Golem de Madeira,Galho Seco,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wooden_golem
Golem de Madeira,Tora,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wooden_golem
Golem de Madeira,Scoforia,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wooden_golem
Golem de Madeira,Carta Golem de Madeira,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wooden_golem
Hydrolancer,Pele de Dragão,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hydro
Hydrolancer,Canino de Dragão,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hydro
Hydrolancer,Cabeça de Dragão de Três Cabeças,38.8,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hydro
Hydrolancer,Cozido Imortal,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hydro
Fanat,Runa Sangrenta,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/fanat
Fanat,Aljave de Flechas Sagradas,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/fanat
Fanat,Máscara Branca,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/fanat
Fanat,Carta Fanat,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/fanat
Aliza,Brigan,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aliza
Aliza,Avental de Alice,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aliza
Aliza,Kit de Culinária Real,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aliza
Aliza,Avental Elegante,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aliza
Aliza,Carta Aliza,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aliza
Cavaleiro da Tempestade,Velha Caixa Roxa,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_windstorm
Cavaleiro da Tempestade,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_windstorm
Cavaleiro da Tempestade,Zéfiro,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_windstorm
Cavaleiro da Tempestade,Carta Cavaleiro da Tempestade,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_windstorm
Donzela Verde,Cyfar,42%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chung_e_
Donzela Verde,Boneco de Pelúcia,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chung_e_
Donzela Verde,Mel,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chung_e_
Donzela Verde,Soco Inglês [3],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chung_e_
Donzela Verde,Carta Donzela Verde,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chung_e_
Aparição Amaldiçoada,Tecido,44%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_wraith_dead
Aparição Amaldiçoada,Gema Vermelha,7.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_wraith_dead
Aparição Amaldiçoada,Diamante de 3 quilates,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_wraith_dead
Jing Guai,Tanga de Tigre,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/li_me_mang_ryang
Jing Guai,Pequena Boneca Fantasma,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/li_me_mang_ryang
Jing Guai,Clava [3],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/li_me_mang_ryang
Jing Guai,Clava com Espetos,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/li_me_mang_ryang
Jing Guai,Carta Jing Guai,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/li_me_mang_ryang
Marte das Profundezas,Tinta de Polvo,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_marse
Marte das Profundezas,Tentáculo,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_marse
Marte das Profundezas,Aquamarina,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_marse
Marte das Profundezas,Gelo Místico,0.06,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_marse
Marte das Profundezas,Colar da Sabedoria,0.03,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_marse
Marte das Profundezas,Uvas,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_marse
Marte das Profundezas,Bolsa Inferior de Moedas,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_marse
"Múmia Anciã ",Bandagem Estragada,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/n_ancient_mummy
"Múmia Anciã ",Espólio,18%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/n_ancient_mummy
"Múmia Anciã ",Runa Bruta Antiga,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/n_ancient_mummy
"Múmia Anciã ",Minério de Oridecon,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/n_ancient_mummy
"Múmia Anciã ",Minério de Elunium,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/n_ancient_mummy
"Múmia Anciã ",Carta Múmia Anciã,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/n_ancient_mummy
Tentáculo de Polvo,Tinta de Polvo,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_octopus_leg
Tentáculo de Polvo,Tentáculo,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_octopus_leg
Tentáculo de Polvo,Muco Pegajoso,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_octopus_leg
Tentáculo de Polvo,Bolsa Inferior de Moedas,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/md_octopus_leg
Ungoliant,Perna de Inseto,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ungoliant
Ungoliant,Mandíbula de Formiga,35%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ungoliant
Ungoliant,Casco Arco-Íris,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ungoliant
Ungoliant,Cristal de Peridoto,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ungoliant
Ungoliant,Líquido Fluorescente,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ungoliant
Ungoliant,Granada,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ungoliant
Ungoliant,Carta Ungoliant,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ungoliant
Artilheiro Wootan,Estilingue,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_shooter
Artilheiro Wootan,Elástico,35%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_shooter
Artilheiro Wootan,Banana,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_shooter
Artilheiro Wootan,Pedra,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_shooter
Artilheiro Wootan,Galho Antigo,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_shooter
Artilheiro Wootan,Cacau,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_shooter
Artilheiro Wootan,Carta Artilheiro Wootan,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_shooter
Guerreiro Wootan,Carne,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_fighter
Guerreiro Wootan,Ombreira,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_fighter
Guerreiro Wootan,Galho Antigo,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_fighter
Guerreiro Wootan,Folha Gigante,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_fighter
Guerreiro Wootan,Waghnak [3],0.03,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_fighter
Guerreiro Wootan,Dedos Afiados [2],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_fighter
Guerreiro Wootan,Carta Guerreiro Wootan,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wootan_fighter
Esqueleto Arqueiro,Osso,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/archer_skeleton
Esqueleto Arqueiro,Minério de Oridecon,0.7,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/archer_skeleton
Esqueleto Arqueiro,Erva Vermelha,18%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/archer_skeleton
Esqueleto Arqueiro,Arco Grande [3],0.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/archer_skeleton
Esqueleto Arqueiro,Flecha de Fogo,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/archer_skeleton
Esqueleto Arqueiro,Arco [3],1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/archer_skeleton
Esqueleto Arqueiro,Carta Esqueleto Arqueiro,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/archer_skeleton
Dracula,Fruto de Yggdrasil,47%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_dracula
Dracula,Caixa Convidativa,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_dracula
Dracula,Cajado Esfíngico,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_dracula
Dracula,Balista,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_dracula
Dracula,Livro do Apocalipse,0.04,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_dracula
Dracula,Carta Drácula,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_dracula
Drácula,Fruto de Yggdrasil,47%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dracula
Drácula,Cajado Esfíngico,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dracula
